path	sentence	client_id
common_voice_ckb_29918393.mp3	نەک تەنیا ئەو بەڵکوو خوشکەکانیشی چوونە سینەما	
common_voice_ckb_29918416.mp3	ماڵی بارزان ئاگری تێ بەرببوو	
common_voice_ckb_29918424.mp3	چۆن ڕوونی بکەمەوە بۆ ئەوەی هەموو کەسێک لێی تێ بگات	
common_voice_ckb_29918500.mp3	ڕادیۆکەم پێکرد	
common_voice_ckb_29918501.mp3	و دەبێت نێرەکان لە مێیەکان جیابکرێنەوە	
common_voice_ckb_29918537.mp3	لەوانە بوو تووشی هەزار بەڵا ببم	
common_voice_ckb_29918540.mp3	بۆچی جێگر لەبارەی شتێکی وا درۆ دەکات	
common_voice_ckb_29918572.mp3	ئەم جارە جیاواز دەبێت	
common_voice_ckb_29918575.mp3	فاتیمە دەڵێت زۆر ماندووە و ناتوانێت هیچ شتێکی تر بکات	
common_voice_ckb_29918594.mp3	جارێکی دیکە ئەو هەڵەیە ناکەم	
common_voice_ckb_29918597.mp3	چیت بۆ بکەم	
common_voice_ckb_29918629.mp3	چەقۆیەک لە مەتبەخەکە هەڵبگرە	
common_voice_ckb_29918636.mp3	من ئادەمی ناو بهەەشت بووم	
common_voice_ckb_29918642.mp3	چەوەندەری پیرانشار	
common_voice_ckb_29918671.mp3	زۆربەی کچان پێیان وایە جوانن	
common_voice_ckb_29918672.mp3	چەکی نییە	
common_voice_ckb_29918693.mp3	بەتایبەتیش کاتێک باس دێتە سەر پێکهێنانی حکوومەتی نوێ	
common_voice_ckb_29918696.mp3	کامێرایەکم گۆڕییەوە بە گیتارێک	
common_voice_ckb_29918699.mp3	با کاتی کەمتر تەرخان بکەین بۆ دەمەقاڵێ و کاتی زیاتر بۆ کارکردن	
common_voice_ckb_29918713.mp3	ئەگەر بێدەنگ بم مانای ئەوە نییە کە من هاوڕام لەگەڵ ئێوە	
common_voice_ckb_29918738.mp3	کتێبێکی ڕێزمانم هەیە	
common_voice_ckb_29918771.mp3	جەمال ئەوەی پێویست بوو کردی	
common_voice_ckb_29918772.mp3	خانەوادەکەی لەکوێن	
common_voice_ckb_29918773.mp3	کوڕەکە خەریکی خوێندنەوەی کتێبەکەیەتی	
common_voice_ckb_29918808.mp3	زەکەریا دوێنێ شەو زۆر کەم خەوت	
common_voice_ckb_29918821.mp3	ساڵی چەند لەدایک بووی	
common_voice_ckb_29918872.mp3	ئەم میوەیە هێشتا ئەوەندە پێنەگەیشتووە تا لێبکرێتەوە	
common_voice_ckb_29918877.mp3	سی دەقەتان دەدەمێ تا خۆتان ئامادە بکەن	
common_voice_ckb_29918893.mp3	ئێرە شوێنێکی مەترسیدارە	
common_voice_ckb_29918910.mp3	زۆر شانازی بە کچەکەیەوە دەکات	
common_voice_ckb_29918922.mp3	چاوەکانت قەپات بکە	
common_voice_ckb_29918923.mp3	لەلایەن وەزارەتی دەرەوەی تورکیاوە فرمانی بۆ دەرچووبوو	
common_voice_ckb_29918968.mp3	سەنگەر لە سارا زیرەکتر نییە	
common_voice_ckb_29918971.mp3	کێ دڵخوازترین گۆرانیبێژی کەنەدایی تۆیە	
common_voice_ckb_29918997.mp3	بێباکییەکەی بووە هۆی ڕووداوێک	
common_voice_ckb_29919017.mp3	ئەوە ئامانجەکەمان بوو	
common_voice_ckb_29919018.mp3	بەسەختی دەخوێنێت تا بتوانێت لە تاقیکردنەوەکان دەربچێت	
common_voice_ckb_29919055.mp3	پێکەنیم	
common_voice_ckb_29919057.mp3	باوەڕتان بە موعجیزەکان هەیە	
common_voice_ckb_29919086.mp3	پشکنینی خوێن ئاسایییە	
common_voice_ckb_29919127.mp3	ئەم پەرداخە شکاوە	
common_voice_ckb_29919133.mp3	حامید دوێنێ ڕۆژینی بینی کە ماچی ئەلەندی دەکرد	
common_voice_ckb_29919168.mp3	ئەگەر من بوومایە ئامۆژگارییەکانیم جێبەجێ دەکرد	
common_voice_ckb_29939680.mp3	چەقووەکە هی باخەوانەکەیە	
common_voice_ckb_29939686.mp3	حەزم لە بۆنکردنی گوڵانە	
common_voice_ckb_29939709.mp3	بە بڕوای ئەحمەد هەموو شتێک بەباشی دەڕۆشت بەڕێوە	
common_voice_ckb_29939715.mp3	حاڵم باش نییە	
common_voice_ckb_29939717.mp3	هیچ شتێک هەیە کە پێویستت پێی بێت	
common_voice_ckb_29939729.mp3	خیانەتکار نیم	
common_voice_ckb_29939730.mp3	ناحیەی سمیلان دەکەوێتە قەزای چۆمان سەر بە پارێزگای هەولێر	
common_voice_ckb_29939732.mp3	تکایە ئەمە لای ژنەکەم باس مەکەن	
common_voice_ckb_29939736.mp3	تەواوی ڕۆژەکەم بە پاککردنەوەی ژوورەکە بەسەر برد	
common_voice_ckb_29939754.mp3	سەیری ڕەسمەکەی مەکە	
common_voice_ckb_29939755.mp3	شتێک نەما بەدیی نەکەم	
common_voice_ckb_29939832.mp3	بڕۆ ئەبووبەکر بەخەبەر بێنەوە	
common_voice_ckb_29939860.mp3	دەرباز زۆر زۆر دەخواتەوە	
common_voice_ckb_29939862.mp3	عەلی دەزانێت کە ئەو ڕاستە	
common_voice_ckb_29939879.mp3	پێدەکەنی	
common_voice_ckb_29939880.mp3	ئێوە زۆر میەرەبانن	
common_voice_ckb_29939882.mp3	بۆچی لەسەر شتێکی وا تووڕە دەبێت	
common_voice_ckb_29939904.mp3	هەموو بەیانییەک پیاسەیەک دەکات	
common_voice_ckb_29939905.mp3	سەعید لە زۆر ڕووەوە وەک باوکیەتی	
common_voice_ckb_29939906.mp3	قەت لەبەر لێخوڕینی خێرا غەرامە کراویت	
common_voice_ckb_29939944.mp3	بابەتی دڵخوازی من ماتماتیکە	
common_voice_ckb_29939988.mp3	زۆر حەزم لەو تەیرانەیە	
common_voice_ckb_29939997.mp3	هەرگیز درۆی لەگەڵ ناکەم	
common_voice_ckb_29940012.mp3	من پێنج ڕۆژ کار دەکەم لە هەفتەیەک	
common_voice_ckb_29940017.mp3	ڕۆژێکیان باش ئامۆژگاریی کردم	
common_voice_ckb_29940018.mp3	بەهەمان شێوە منیش خۆشحاڵ بووم	
common_voice_ckb_29940039.mp3	کێ کارەبای داهێنا	
common_voice_ckb_29940088.mp3	کتێبەکەی زۆر سەرنجڕاکێشە	
common_voice_ckb_29940105.mp3	دەمتان بکەنەوە	
common_voice_ckb_29940158.mp3	ئەو پیاوە بە لهەجەی سنەیی زمانی کوردی قسە دەکات	
common_voice_ckb_29940162.mp3	پێم بڵێ کاتێک گەڕایەوە	
common_voice_ckb_29940171.mp3	حوسێن کارێکی زۆر گرنگی هەیە	
common_voice_ckb_29940207.mp3	هیچ مێزێک لە ژوورەکەدا نییە	
common_voice_ckb_29940242.mp3	هەموو پارەکە سەرف مەکە	
common_voice_ckb_29940243.mp3	کابرای دوکاندار باش لەوە تێگەیشت	
common_voice_ckb_29940279.mp3	سەگەکان باشترین هاوڕێی مرۆڤن	
common_voice_ckb_29940336.mp3	لەگەڵ وەزارەتی پەروەردە ڕێک کەوتووین کە ڕۆژێک دابنێین	
common_voice_ckb_29940338.mp3	تکایە گڵۆپەکە بکوژێننەوە	
common_voice_ckb_29940376.mp3	ئێستا ئیشی گرنگترم هەیە بیکەم	
common_voice_ckb_29940383.mp3	من خائین نیم	
common_voice_ckb_29940438.mp3	ئەم کچە ئەو کچە نییە	
common_voice_ckb_29940439.mp3	مەریەم یەکەم دڵبەرم بوو	
common_voice_ckb_29940440.mp3	کوا دایە	
common_voice_ckb_29940493.mp3	زۆر گیانلەبەر لە جیهاندا قڕ بوون	
common_voice_ckb_29940502.mp3	حوسێن شتێکی لە دەرەوە بیست	
common_voice_ckb_29940513.mp3	دەمانەوێت ڕای تۆ ببیستین	
common_voice_ckb_29940515.mp3	چەتۆ دیوێکی باش و دیوێکی خراپی هەیە	
common_voice_ckb_29940565.mp3	هەموو پەنجەرەکانتان قوفڵ دا	
common_voice_ckb_29940583.mp3	لۆ نوێژی سبەینێ بانگم بکە	
common_voice_ckb_29940588.mp3	پێویستم بە فێڵکردن لە کەس نییە	
common_voice_ckb_29940638.mp3	ئەم بابەتەم هەڵبژارد چونکە پێم وایە سەرنجڕاکێشە	
common_voice_ckb_29940643.mp3	ماشەڵا لە بووک و زاوای شۆخ و جوان	
common_voice_ckb_29940645.mp3	باوەڕ وا بوو کە نەهەنگەکان ماسین	
common_voice_ckb_29940658.mp3	تازە هەندێک هەواڵی خۆشم پێ گەیشت	
common_voice_ckb_29940683.mp3	با ڕەچەتەی هەندێک دەرمانت بۆ بنووسم	
common_voice_ckb_29940684.mp3	بە تەلەفۆن قسە دەکەم	
common_voice_ckb_29940689.mp3	چۆن زانیت کە عەزیز ئەو کەسەیە کە ئەم ساندویچانەی دروست کردووە	
common_voice_ckb_29940738.mp3	بە هیچ شێوەیەک کارێکی ئاسان نییە	
common_voice_ckb_29940740.mp3	چیتر ناهێڵێت لە باوەشی بگرم	
common_voice_ckb_29980521.mp3	پێم ناکرێ ئەگەنا ئێستا بەسەر ئەو شاخ و چیایانە دەکەوتم	
common_voice_ckb_29980524.mp3	سبەی ئەوەی پێویستم پێیەتی دەیکڕم	
common_voice_ckb_29980528.mp3	خاڵی سنووریی حاجی ئۆمەران دەکەوێتە پارێزگای هەولێر	
common_voice_ckb_29980546.mp3	کەس بە دۆی خۆی ناڵێت ترشە	
common_voice_ckb_29980547.mp3	ئەنەس پێی خۆشە باسی منداڵەکانی بکات	
common_voice_ckb_29980593.mp3	ئەمڕۆ زۆر گەرم نییە وەک دوێنێ	
common_voice_ckb_29980634.mp3	ڕۆژان بڕیاری خۆی دا کە بچێتە کۆلێژی یاسا	
common_voice_ckb_29980635.mp3	بە شێوازێکی تر باس لە نیشتمان دەکات	
common_voice_ckb_29980638.mp3	دەبێت زۆر وشە و ڕستە لەبەر بکەم	
common_voice_ckb_29980663.mp3	من ئەمە بە ڕاست دەزانم	
common_voice_ckb_29980666.mp3	بۆ من وا دەردەکەوێت کە ئەو زۆر بێباکە	
common_voice_ckb_29980695.mp3	دەتەوێت دەرگاکە دابخەم	
common_voice_ckb_29980712.mp3	قورئانەکەی برد بۆ ماڵەوە	
common_voice_ckb_29980717.mp3	مامۆستایانی ئایینی لە وتاری هەینی و لە وتارەکانی ڕۆژانەیاندا ئاماژەیان بەوە کرد	
common_voice_ckb_29980718.mp3	چەند شتێک هەیە پێویستە بیانکڕم	
common_voice_ckb_29980747.mp3	ڕێبوار نایەت بۆ کار	
common_voice_ckb_29980749.mp3	بارزان هەوڵ دەدات بگات بە دیلان	
common_voice_ckb_29980773.mp3	موالید چەندی	
common_voice_ckb_29980774.mp3	چییە بۆ وا ڕەنگت تێکچووە	
common_voice_ckb_29980817.mp3	زۆر حەزم لە زمانەکانە	
common_voice_ckb_29980824.mp3	یەکێک لە نوێنەرانی خوێندکارانی ناڕازی	
common_voice_ckb_29980856.mp3	گوێم لێ بوو کەسێک بانگی ناوی منی کرد	
common_voice_ckb_29980858.mp3	کاتێک کار دەکەم حەزم لە گوێگرتنە لە مۆسیقا	
common_voice_ckb_29980860.mp3	قیبلەنماکە لەکوێیە	
common_voice_ckb_29980864.mp3	لەخۆی بێگانە بووە	
common_voice_ckb_30022785.mp3	پۆلیس خەریکی پشکنینی ئۆتۆمۆبیلەکان بوو	
common_voice_ckb_30022787.mp3	قەت تامی سووپێکتان کردووە بەقەد ئەوە باش بێت	
common_voice_ckb_30022808.mp3	یووسف لەگەڵ کەژاڵ هاوڕا نییە	
common_voice_ckb_30022811.mp3	وەخت بوو بکەوێتە خوار	
common_voice_ckb_30022813.mp3	بارزان و دیلان دڵنیا نەبوون بتوانن ئەو کارە بکەن	
common_voice_ckb_30022855.mp3	هەموو کەس ناچارە خۆی بگونجێنێت	
common_voice_ckb_30022856.mp3	ئەو کۆمپیوتەرەکەم دەکڕێت	
common_voice_ckb_30022857.mp3	خەریک بوو خۆیان بکوژن	
common_voice_ckb_30022861.mp3	پار لە تەمەنی پیری مرد	
common_voice_ckb_30022868.mp3	تەنها ویستم چاوێک لە دەوروبەر بکەم	
common_voice_ckb_30022869.mp3	ڕۆژەکانی هاوین گەرمن	
common_voice_ckb_30022875.mp3	دایکم ژنێکی زۆر نایاب بوو	
common_voice_ckb_30022907.mp3	لە ژیانی تایبەتیم مەپرسن	
common_voice_ckb_30022908.mp3	ناسا خەریکی ئیش کردنە لەسەر ئەو بابەتە	
common_voice_ckb_30022910.mp3	دارێک هەیە	
common_voice_ckb_30022911.mp3	کێن وازی لە قسەکردن هێنا و دەستی کرد بە خواردن	
common_voice_ckb_30023076.mp3	فیلمی ئاکشنی دڵخوازت چییە	
common_voice_ckb_30023077.mp3	خوێندکارەکانی زۆر دەخوێنن	
common_voice_ckb_30023087.mp3	هەزار و شەش سەد و چل و هەشت	
common_voice_ckb_30023090.mp3	دەبێت وانەکەت فێر بیت	
common_voice_ckb_30023109.mp3	تەماتە و خەیاری باڵەکایەتی	
common_voice_ckb_30023111.mp3	تکایە وریا بن	
common_voice_ckb_30023112.mp3	زۆر کار ناکەم	
common_voice_ckb_30023114.mp3	ڕەنگە بەم زووانە دیدار بێتە پیرانشار	
common_voice_ckb_30023116.mp3	توانیویانە سەرسامییەکی گەورە لای بینەرانی خۆیان و مامۆستا ەونەرییەکانیشیان دروست بکەن	
common_voice_ckb_30023156.mp3	سینەماکە بەتەواوی پڕ بوو	
common_voice_ckb_30023158.mp3	ئەمن منداڵی دوێنێم ئەو بە من دەڵێ خاڵە	
common_voice_ckb_30023160.mp3	دەمەوێت واز لە کارەت بهێنیت	
common_voice_ckb_30023162.mp3	ئەم سەگە دوو مانگ لەمەوبەر لەدایک بووە	
common_voice_ckb_30023222.mp3	چینی و ئیسپانی دەخوێنم	
common_voice_ckb_30023267.mp3	ئەمەم زۆر پێ ناخۆشە	
common_voice_ckb_30023269.mp3	ئێمە دادپەروەریمان دەوێت	
common_voice_ckb_30023271.mp3	ئەم کاتژمێرە دەقیقە	
common_voice_ckb_30023406.mp3	ڕۆژین گوتی کلیلەکانی لە ماڵێ جێهێشتووە	
common_voice_ckb_30023407.mp3	تەواوی شەو بەخەبەر بووم بۆ نووسینی ئەم ڕاپۆرتە	
common_voice_ckb_30023409.mp3	محەممەد لەگەڵ من گریا	
common_voice_ckb_30023411.mp3	من زۆر حەزم لە خواردنی مەکسیکی نییە	
common_voice_ckb_30023501.mp3	جارێک شتێکی هاوشێوەم بەسەر هات	
common_voice_ckb_30023505.mp3	یاریی تۆپی سەبەتە لەگەڵ کێ دەکەیت	
common_voice_ckb_30023591.mp3	ئەمە کتێبێکە دەربارەی سیاسەتی گشتی	
common_voice_ckb_30023651.mp3	باخەکە ئاو بدەن	
common_voice_ckb_30023652.mp3	ئەوە دەڵێم کە بیری لێ دەکەمە	
common_voice_ckb_30023655.mp3	لە ڕۆژێکدا چەند جگەرە دەکێشیت	
common_voice_ckb_30070649.mp3	هەر دەڵێی پابێدەیە و دێتەوە لەسەر کانی	
common_voice_ckb_30070651.mp3	بۆچی لەگەڵی مایتەوە	
common_voice_ckb_30070653.mp3	تکایە قسەم پێ مەبڕە با هەمووی بڵێم	
common_voice_ckb_30070681.mp3	چ شتێکی شیرینت زۆر بەلاوە سەرنجڕاکێشە	
common_voice_ckb_30070710.mp3	خواردنەکەتان بخۆن	
common_voice_ckb_30070711.mp3	نامانەوێت ژمارە تەلەفۆنی خۆمانتان پێ بڵێین	
common_voice_ckb_30070714.mp3	ئەوەی پێویستمە سبەی دەیکڕم	
common_voice_ckb_30070750.mp3	ئێوارەخوان نزیک پازدە دەقەی دیکە ئامادە دەبێت	
common_voice_ckb_30070751.mp3	چ کاتێک ئەوان دەبینیت	
common_voice_ckb_30070752.mp3	پێت وایە هیچ چانسێک هەیە کە ئەوە ڕووبدات	
common_voice_ckb_30070754.mp3	بەدڵنیاییەوە ناگەڕێمەوە ئەوێ	
common_voice_ckb_30070780.mp3	بەڕێوەبەرایەتیی بایدن دەڵێت کار دەکات بۆ گێڕانەوەی ئەمریکا بۆ ڕێککەوتنەکە	
common_voice_ckb_30070781.mp3	حەزت لەم گەمەیە نییە	
common_voice_ckb_30070782.mp3	جگەرە ناکێشێت	
common_voice_ckb_30070784.mp3	چۆن بتوانم بەخێرایی کێشم داببەزێنم	
common_voice_ckb_30070786.mp3	ئەمڕۆ شتێکی زۆر سەیر ڕووی دا	
common_voice_ckb_30070811.mp3	بەدیاریکراوی لەبیرم نییە چیت گوت	
common_voice_ckb_30070817.mp3	هەولێر پایتەختی باشووری کوردستانە	
common_voice_ckb_30070818.mp3	خەلیل لە ئینستاگرام پەیامێکی بۆ هات	
common_voice_ckb_30089266.mp3	بابەتەکانتان بە تەختەکلیلی کوردی بنووسن	
common_voice_ckb_30089297.mp3	کارم کرد	
common_voice_ckb_30089378.mp3	بەبێ ئەوەی سەرنج بخرێتە سەر ئەم شتە ناپێویستانە	
common_voice_ckb_30089388.mp3	ئەمە ئۆتۆمۆبیلێکە بۆ گەنجان	
common_voice_ckb_30089438.mp3	بانگێشتی ئەوی کرد	
common_voice_ckb_30089514.mp3	ڕووباری میسیسیپی دەڕژێتە نێو کەنداوی مەکسیک	
common_voice_ckb_30089518.mp3	من و خورشید ساڵانێکە یەکتر دەناسین	
common_voice_ckb_30089579.mp3	سکەیەک لە گیرفانی کەوتە خوارێ	
common_voice_ckb_30089607.mp3	ڕاستەقینەن یان ساختە	
common_voice_ckb_30089608.mp3	سەعید ئەو کەسەیە کە پێی گوتم کەژاڵ حەزی لە من نییە	
common_voice_ckb_30089615.mp3	پێم سەیرە بۆچی مەحموود تۆی نەناسیوەتەوە	
common_voice_ckb_30089682.mp3	لەبن دارێک نانمان خوارد	
common_voice_ckb_30089683.mp3	بەردەوام لە گەڕاندایە بە شوێن پێناسەی نوێ	
common_voice_ckb_30089686.mp3	ئازاد خەریکی شیکردنەوەی دۆخەکەیە	
common_voice_ckb_30089687.mp3	تا زووتر جێبهێڵن باشترە	
common_voice_ckb_30089714.mp3	ناتوانم وەسفی بکەم	
common_voice_ckb_30089715.mp3	پێت باشە شتێک لەو بارەیەوە بکەم	
common_voice_ckb_30089716.mp3	ناوی ڕاستەقینەی خۆمم بە پۆلیس نەدا	
common_voice_ckb_30089718.mp3	شەش سەد حەوت سەد هەشت سەد نۆ سەد هەزار	
common_voice_ckb_30089751.mp3	سڵاو حەمە گیان ئەوە بۆ دەنگت نییە	
common_voice_ckb_30089752.mp3	گەڕانەوە بۆ ژووری نووستنیان	
common_voice_ckb_30089754.mp3	پێکڕا سەفەرمان کردووە	
common_voice_ckb_30089755.mp3	دیقەت بدەن کارەکەیان چەند بەوردی کردووە	
common_voice_ckb_30089860.mp3	تکایە چەند نموونەیەکمان بۆ بهێننەوە	
common_voice_ckb_30089865.mp3	دانا لە ئێستاوە بووەتە پیاو	
common_voice_ckb_30089942.mp3	بەسەرهاتێکی وای گێڕایەوە وەختبوو هەموو لەبەر پێکەنین بتەقن	
common_voice_ckb_30089945.mp3	پرسیارم لێ مەکەن دەربارەی ژیانی تایبەتیم	
common_voice_ckb_30089946.mp3	حالییەن سەعات سێ و بیست و پێنج دەقەیە	
common_voice_ckb_30089963.mp3	هەر ئەوەندە و هیچی تر	
common_voice_ckb_30089965.mp3	چوو بۆ کۆنفرانسەکە	
common_voice_ckb_30089967.mp3	من گێل نیم	
common_voice_ckb_30089985.mp3	نوکتەکانی پێکەنیناوی نین	
common_voice_ckb_30090025.mp3	فەزا پڕە لە ڕاز	
common_voice_ckb_30090026.mp3	هیوادارم کە دەستگیر نەکرێم	
common_voice_ckb_30090084.mp3	فێربوونی قسەکردن بە زمانێکی بیانی زۆر کات دەخایەنێت	
common_voice_ckb_30090086.mp3	کاروان هێشتا تووڕەیە	
common_voice_ckb_30090089.mp3	هیچ شتێکی دیکە هەیە کە پێویستە لەسەری بزانم	
common_voice_ckb_30090091.mp3	یەکەم جار کەی ناسیت	
common_voice_ckb_30090093.mp3	جا چیت لێ بشارمەوە تازە مەسەلەکە ئاشکرا بووە	
common_voice_ckb_30090202.mp3	ئاسۆ ئەو پارەیەی ڕەت کردەوە کە پێشکەشمان کرد	
common_voice_ckb_30090203.mp3	هەموو توانات بخە گەڕ	
common_voice_ckb_30090247.mp3	بەرگری لە خۆتان بکەن	
common_voice_ckb_30090250.mp3	کات یەکەم شتە کە دەبێت ڕەچاو بکرێت	
common_voice_ckb_30090275.mp3	ئینگلیزی لە سەرانسەری وڵات بڵاوبووەتەوە	
common_voice_ckb_30090276.mp3	سێشەممە دەگەڕێیتەوە	
common_voice_ckb_30090344.mp3	یاخیبوونەکە نزیکەی دوو مانگی خایاند	
common_voice_ckb_30090347.mp3	نامەوێت پیشانی کارزانی بدەم چۆن ئەوە بکات	
common_voice_ckb_30090351.mp3	زۆر دڵخۆشم بە ئۆتۆمۆبیلە نوێیەکەم	
common_voice_ckb_30090420.mp3	یان هەر تەنها کارکردنە لەسەر ژمارەیەک گۆرانیی دێرینی کوردی	
common_voice_ckb_30090422.mp3	ئەوە نادروستە	
common_voice_ckb_30090426.mp3	کەسێک بانگم دەکات	
common_voice_ckb_30090428.mp3	لە ویلایەتە یەکگرتووەکانی ئەمریکا دەژیم	
common_voice_ckb_30090431.mp3	سەگەکەت ناوی چییە	
common_voice_ckb_30090489.mp3	هاوینی پار ئەزموونێکی نزیک لە مەرگم هەبوو	
common_voice_ckb_30090524.mp3	خەلیل نەیدەزانی چۆن تێکەڵی خەڵک بێت	
common_voice_ckb_30090525.mp3	هەڵوێستی ئێوە چییە لەسەر سزای لەسێدارەدان	
common_voice_ckb_30090527.mp3	ژمارەیەکی زۆر لە هاووڵاتییان چوونە ناو سوپاوە	
common_voice_ckb_30090563.mp3	داوا لە کرێکارە گەنجەکە کرا دەست لەکار بکێشێتەوە	
common_voice_ckb_30090564.mp3	جوامێر ئەوەندەی تۆ زیرەک نییە	
common_voice_ckb_29357130.mp3	لە جەرگت داووم زەرگە	
common_voice_ckb_29357133.mp3	دە وەرە ئاوڕێکم لێدە دەردت لە ماڵی دنیام	
common_voice_ckb_29357355.mp3	بیللا نیەسم تاقەتی دووری	
common_voice_ckb_29357358.mp3	زیادەڕەوی نەکردن لە خواردنەوەی کحولی و وەرزشی ڕۆژانە	
common_voice_ckb_29357362.mp3	لە دەوروبەری ئەم وڵاتانەن وەکوو ئێران تورکیا چاد مالی سینیگال	
common_voice_ckb_29357367.mp3	محەممەد زۆر بێ باکە	
common_voice_ckb_29357429.mp3	نا توانم بلێم ئاخر ئەمنیش وام	
common_voice_ckb_29357475.mp3	بۆچی خۆت ڕائەگری	
common_voice_ckb_29357477.mp3	مەدەنییەکان دوچاری زیانی گیانی بوونەوە	
common_voice_ckb_29357478.mp3	ئەو بەرنامانەی کاری دەنگی و ڕەنگی دەکەن	
common_voice_ckb_29357531.mp3	هەروەها زمانی عەرەبی بە شێوەیەکی فەرمی یان نافەرمی دەخوێندرێت	
common_voice_ckb_29357534.mp3	کەرتی کشتووکاڵ ئاوی زۆری پێویستە	
common_voice_ckb_29357536.mp3	بە تەمای سەیری ڕێژاوە	
common_voice_ckb_29357712.mp3	گەپم پی بدەن کوڕ و کاڵ	
common_voice_ckb_29357717.mp3	باس لەوە بکات	
common_voice_ckb_29357780.mp3	ئەوەی سمێڵی سوور بێت هەمزاغا نیە	
common_voice_ckb_29357879.mp3	وەڵڵا نیەسم تاقەتی دووری	
common_voice_ckb_29357930.mp3	نێوەکەی بەتاڵ کەن و پڕی کەن لە زێڕ	
common_voice_ckb_29357931.mp3	سەر ئەفراز هەتا شاشان	
common_voice_ckb_29357935.mp3	ئێمە ناتوانین بۆ هەموو وردەکارییەک لێیان بپرسینەوە	
common_voice_ckb_29357938.mp3	ئاش لە خەیاڵێک ئاشەوان لە خەیاڵێک	
common_voice_ckb_29357975.mp3	بۆ سێبەر نێژڕاوە	
common_voice_ckb_29357981.mp3	دوای گۆڕینی دایبی یان پاکردنەوەی مناڵێک کە لە توالێت بووە	
common_voice_ckb_29357983.mp3	هێشتا لێرەن	
common_voice_ckb_29357996.mp3	لێم گەڕێن با گۆشەگیر بم دەستەوئەژنۆ کەفزەنان	
common_voice_ckb_29358057.mp3	بنچینە و خانەخوێی ناوەندی	
common_voice_ckb_29358063.mp3	دوو قسەی وای لەگەڵ کردم	
common_voice_ckb_29393709.mp3	کاتێک بڵاگت دانا	
common_voice_ckb_29393796.mp3	هێمن موکریانی و کێشەی بەشیک لە هۆندراوەکانی گۆرانی کوردی	
common_voice_ckb_29393827.mp3	ئەبرۆی دڵی پیاوی دەگەزێ	
common_voice_ckb_29393875.mp3	بە فەرمانی بێمەکان	
common_voice_ckb_29393896.mp3	کوتی دەبی ئەوە چ میللەتێکبن	
common_voice_ckb_29393897.mp3	وەک هەناری سەر دەستان	
common_voice_ckb_29393898.mp3	پایزان دەچمە سەردەشتێ پێم دەڵێن شارەستانی	
common_voice_ckb_29393935.mp3	کەڕەتێکە نایکەمە دوو جار	
common_voice_ckb_29393938.mp3	کۆچەکەت خانم گیان بەرەو دوا بێ	
common_voice_ckb_29393947.mp3	فەقێ لێو بابی قەندێ گوێ بگرێ لەو بەندانە	
common_voice_ckb_29393949.mp3	لەوە دەپرسی فەقیر میوانە	
common_voice_ckb_29393973.mp3	بووم بە نیشانە بۆ تیروتانە	
common_voice_ckb_29393979.mp3	ئەی بەهار بڕوات هاوینە	
common_voice_ckb_29393996.mp3	ئەگەر هەوەسە جارێک بەسە	
common_voice_ckb_29394053.mp3	قەت سواری ئەسپ بوون	
common_voice_ckb_29394054.mp3	بۆ ئەو مەبەستە درووست نەکراون و ناشێن	
common_voice_ckb_29394055.mp3	ئەکەونە هەلە داوان	
common_voice_ckb_29394096.mp3	بە یادی باڵا لاولاوێ	
common_voice_ckb_29394097.mp3	سوپای نازی ئەڵمانییش بە هەمان شێوە وەڵامیان دایەوە	
common_voice_ckb_29394100.mp3	بۆ نموونە دابەزاندنی کێشی زیادەی جەستە	
common_voice_ckb_29394211.mp3	ئەمە بێزارکەر و نەگوونجاوە	
common_voice_ckb_29394214.mp3	ماڵتان لە مەهابادە	
common_voice_ckb_29394351.mp3	لە گوڵەزەردان وە سەر کەوتم	
common_voice_ckb_29394355.mp3	پاشی باڵای تۆ ناگرم هیچ دۆستان	
common_voice_ckb_29394368.mp3	بەدەن بە وێنەی گوڵی نەژاکاو	
common_voice_ckb_29394417.mp3	هانێ گوڵ هانێ گوڵ بیدە لە بەر یەخەکەو	
common_voice_ckb_29394425.mp3	پێش و دوای هەڵبژاردنەکانی ئەمریکا	
common_voice_ckb_29394428.mp3	لە شاخی هەڕووتە کە پیادە بە ئاستەم پێیدا سەردەکەوێت	
common_voice_ckb_29394473.mp3	بۆ یەکێکی دیکە جیاواز بن	
common_voice_ckb_29394608.mp3	کاتێک لە مەکینەکانی گەڕانەوە ویستی بە دووای سەرچاوەیەکدا بگەڕێت	
common_voice_ckb_29394610.mp3	ڕەبی ئاوابێ کوردستانە	
common_voice_ckb_29394685.mp3	چەن دەردی لە دڵم دایە	
common_voice_ckb_29394686.mp3	مێژووی سەرهەڵدانی بۆ کەی دەگەڕێتەوە	
common_voice_ckb_29474489.mp3	ئەمە گوتەی پڕۆفیسۆر پاوڵ وۆرکمانە	
common_voice_ckb_29474492.mp3	مامە بۆ کوێ دەچیت	
common_voice_ckb_29474494.mp3	لە دۆڵەکانی تەنیشتیان خەریکی ڕاوکردنە	
common_voice_ckb_29474551.mp3	تۆ بڕۆ بابت ڕازی بکە	
common_voice_ckb_29474552.mp3	خاتەمی خۆی فەرموویە ئێران بۆ ئێرانیانە	
common_voice_ckb_29474620.mp3	تێیدا نووسەر دەتوانێت وەڵامی یەک پرسیار بە دوور و درێژی بداتەوە	
